user_id,state,city,country,total_transactions,total_spent,avg_order_value,total_sessions,converted_sessions,avg_session_duration_sec,total_products_viewed,conversion_rate,engagement_score,predicted_future_value,total_clv,customer_segment
user_008973,NY,Port Darrylton,SV,7,4864.32,694.9,12,3,1566.8333333333333,27,25.0,5.15,1789.37,6653.69,High Value
user_009198,AK,Bennettfort,EE,5,2418.88,483.78,11,3,2427.818181818182,40,27.27,4.88,1180.42,3599.3,Medium Value
user_009578,OH,Lucasfort,NL,7,4270.41,610.06,10,4,1531.0,39,40.0,5.08,1549.55,5819.96,High Value
user_009595,RI,East Kathleen,SG,,,,13,0,2054.3846153846152,34,0.0,3.97,0.0,0.0,Low Value
user_009663,WA,West Brian,LA,4,4702.08,1175.52,14,3,2107.9285714285716,47,21.43,5.79,3403.13,8105.21,High Value
user_009706,MN,Michaelton,IE,5,5372.07,1074.41,10,1,1965.1,45,10.0,3.59,1928.57,7300.64,Medium Value
user_009903,FM,Port Briantown,CN,5,4328.53,865.71,9,2,1678.2222222222222,27,22.22,3.75,1623.21,5951.74,Medium Value
user_008713,WA,Lake Dorisstad,JP,4,1769.46,442.37,15,4,1698.9333333333334,59,26.67,6.62,1464.24,3233.7,High Value
user_009569,MP,Martinhaven,MH,9,10529.08,1169.9,11,5,2084.909090909091,29,45.45,5.86,3427.81,13956.89,High Value
user_009584,DC,Floresshire,US,5,4581.5,916.3,11,1,1562.6363636363637,43,9.09,3.89,1782.2,6363.7,Medium Value
user_009840,CT,Dillonchester,GW,4,4867.35,1216.84,8,1,1624.75,26,12.5,2.95,1794.84,6662.19,Medium Value
user_009849,CA,East Amandaberg,SM,5,8465.53,1693.11,6,2,1809.3333333333333,21,33.33,2.84,2404.22,10869.75,Medium Value
user_009905,MO,South Emily,HU,3,3657.98,1219.33,6,1,1807.0,12,16.67,2.32,1414.42,5072.4,Medium Value
user_009955,KY,South Jesseville,PT,3,3896.57,1298.86,6,1,2158.6666666666665,19,16.67,2.34,1519.67,5416.24,Medium Value
user_009965,KS,South Jacqueline,SL,5,4188.23,837.65,5,1,2031.2,18,20.0,2.04,854.4,5042.63,Medium Value
user_008534,TN,Port Jenniferfort,GQ,8,8598.87,1074.86,16,4,2013.5,48,25.0,6.9,3708.27,12307.14,High Value
user_008726,SD,Port Katelyn,MU,9,7018.25,779.81,15,4,1765.4,59,26.67,6.62,2581.17,9599.42,High Value
user_009168,TN,Thomaschester,PT,5,6479.43,1295.89,10,3,1771.2,41,30.0,4.58,2967.59,9447.02,Medium Value
user_009184,MO,East Jennifermouth,VU,4,5855.66,1463.92,10,0,1278.1,32,0.0,3.06,2239.8,8095.46,Medium Value
user_009425,FM,Stephanieborough,GH,8,8635.66,1079.46,9,2,1419.888888888889,29,22.22,3.76,2029.38,10665.04,Medium Value
user_009454,PR,East Anna,AF,9,13618.6,1513.18,7,2,1950.5714285714287,21,28.57,3.14,2375.69,15994.29,Medium Value
user_009487,WI,Lake Stephaniehaven,SR,5,4450.51,890.1,12,3,1443.25,37,25.0,5.17,2300.91,6751.42,High Value
user_009518,NJ,West Wendyfurt,UA,8,8211.74,1026.47,12,2,2472.6666666666665,40,16.67,4.68,2401.94,10613.68,Medium Value
user_009782,MD,Rogersstad,DM,7,5097.9,728.27,15,5,1959.2666666666667,49,33.33,7.1,2585.36,7683.26,High Value
user_009824,FL,Floresport,BH,6,4062.17,677.03,11,3,2172.3636363636365,34,27.27,4.87,1648.57,5710.74,Medium Value
user_009964,MA,Melissaborough,CN,7,11174.79,1596.4,10,2,1876.4,34,20.0,4.07,3248.67,14423.46,Medium Value
user_008382,GU,Port Brett,BT,7,8590.35,1227.19,15,4,1540.3333333333333,72,26.67,6.64,4074.27,12664.62,High Value
user_008441,LA,South Tiffanymouth,GM,1,950.64,950.64,10,0,2104.2,29,0.0,3.06,1454.48,2405.12,Medium Value
user_008706,UT,West Kimberlyfort,TO,5,6936.43,1387.29,9,2,2039.888888888889,30,22.22,3.76,2608.11,9544.54,Medium Value
user_008790,OK,West Christineshire,DK,4,4727.13,1181.78,9,0,2015.4444444444443,37,0.0,2.77,1636.77,6363.9,Medium Value
user_008867,FM,Amyberg,LB,5,9983.05,1996.61,6,0,2046.6666666666667,21,0.0,1.84,1836.88,11819.93,Medium Value
user_009021,VT,North Matthew,HR,4,3442.41,860.6,7,2,1287.142857142857,27,28.57,3.15,1355.45,4797.86,Medium Value
user_009050,FL,West Johntown,PA,7,4698.24,671.18,10,5,1956.5,36,50.0,5.57,1869.24,6567.48,High Value
user_009215,PR,Leetown,LV,5,6555.54,1311.11,12,2,1924.25,50,16.67,4.7,3081.11,9636.65,Medium Value
user_009217,MT,Port Jeremytown,SR,4,2887.02,721.75,9,2,1710.4444444444443,33,22.22,3.77,1360.5,4247.52,Medium Value
user_009455,CO,Walkerhaven,TG,9,7694.34,854.93,9,2,1537.111111111111,33,22.22,3.77,1611.54,9305.88,Medium Value
user_009570,UT,Greenmouth,SB,7,6964.62,994.95,7,2,1545.7142857142858,31,28.57,3.16,1572.02,8536.64,Medium Value
user_009608,OR,Hayesbury,MR,7,6009.12,858.45,12,4,1845.8333333333333,41,33.33,5.68,2438.0,8447.12,High Value
user_009781,RI,Marymouth,HU,9,9996.7,1110.74,11,4,1845.3636363636363,33,36.36,5.37,2982.34,12979.04,High Value
user_009817,KS,Parkstad,ZA,4,2832.14,708.04,3,1,2519.6666666666665,11,33.33,1.42,502.71,3334.85,Medium Value
user_009858,MS,Joshuastad,AM,8,7987.37,998.42,7,3,2218.714285714286,33,42.86,3.67,1832.1,9819.47,Medium Value
user_008370,KS,Mirandastad,ST,6,3967.33,661.22,11,3,2210.909090909091,30,27.27,4.86,1606.76,5574.09,Medium Value
user_008398,NY,West Isabelshire,KP,3,2171.32,723.77,13,2,1985.6923076923076,35,15.38,4.97,1798.57,3969.89,Medium Value
user_008402,MA,Elizabethstad,KM,4,2416.74,604.19,10,1,1800.1,35,10.0,3.57,1078.48,3495.22,Medium Value
user_008437,DC,North Todd,LA,6,11817.52,1969.59,13,4,1637.8461538461538,45,30.77,5.99,5898.92,17716.44,High Value
user_008507,AL,Smithfort,SL,7,7905.66,1129.38,12,3,2077.0,41,25.0,5.18,2925.09,10830.75,High Value
user_008673,LA,Justinville,TN,3,2222.04,740.68,9,2,2137.6666666666665,34,22.22,3.77,1396.18,3618.22,Medium Value
user_008729,IL,West Julie,IR,5,5417.26,1083.45,11,2,2325.4545454545455,38,18.18,4.38,2372.76,7790.02,Medium Value
user_008822,RI,North Matthew,TD,8,7712.03,964.0,12,4,2309.9166666666665,40,33.33,5.68,2737.76,10449.79,High Value
user_008824,RI,Port Staceymouth,TW,4,2655.0,663.75,9,2,1910.5555555555557,29,22.22,3.76,1247.85,3902.85,Medium Value
user_008923,VI,Lake Andrew,SN,4,6855.29,1713.82,12,2,1168.0833333333333,35,16.67,4.67,4001.77,10857.06,Medium Value
user_009030,DE,Lawsonshire,BE,,,,9,0,1514.3333333333333,31,0.0,2.76,0.0,0.0,Low Value
user_009281,DC,Port Patricktown,GN,4,3434.86,858.72,10,4,1443.7,33,40.0,5.07,2176.86,5611.72,High Value
user_009739,TN,Coreyshire,CM,7,5452.52,778.93,8,2,1423.5,28,25.0,3.46,1347.55,6800.07,Medium Value
user_009916,SC,North Debraside,CU,4,6388.44,1597.11,12,1,1874.0833333333333,37,8.33,4.17,3329.97,9718.41,Medium Value
user_008791,WA,Mariafort,SV,4,3361.99,840.5,7,1,942.8571428571429,29,14.29,2.66,1117.87,4479.86,Medium Value
user_008792,WI,Lake Lisashire,IQ,5,3697.57,739.51,7,1,1450.0,28,14.29,2.66,983.55,4681.12,Medium Value
user_008940,PA,Eileenside,OM,6,6803.31,1133.89,9,2,1661.0,34,22.22,3.77,2137.38,8940.69,Medium Value
user_009126,TX,Scottshire,NP,8,9916.03,1239.5,16,7,1425.625,52,43.75,8.4,5205.9,15121.93,High Value
user_009144,HI,Brianburgh,MW,3,2950.52,983.51,10,1,2351.8,28,10.0,3.56,1750.65,4701.17,Medium Value
user_009322,HI,Brownbury,BH,2,3616.44,1808.22,15,1,1509.2666666666667,47,6.67,5.09,4601.92,8218.36,High Value
user_009500,MD,Vanessaberg,KW,3,5531.32,1843.77,9,2,1628.4444444444443,33,22.22,3.77,3475.51,9006.83,Medium Value
user_009591,OR,Davisberg,LK,4,2200.37,550.09,12,0,1953.0,39,0.0,3.68,1012.17,3212.54,Medium Value
user_009848,AR,Lake Jameschester,LK,3,2960.79,986.93,11,1,1702.1818181818182,32,9.09,3.86,1904.77,4865.56,Medium Value
user_008615,SC,Stephanieside,SG,8,10443.17,1305.4,10,2,2032.4,42,20.0,4.08,2663.02,13106.19,Medium Value
user_009061,PR,Richardshire,LS,2,1313.84,656.92,5,1,1809.0,13,20.0,2.03,666.77,1980.61,Medium Value
user_009346,WA,Parkfurt,ME,6,5319.7,886.62,11,4,1711.6363636363637,36,36.36,5.37,2380.57,7700.27,High Value
user_009369,MS,Port Nicole,TJ,2,2192.43,1096.22,7,1,1972.2857142857142,27,14.29,2.65,1452.49,3644.92,Medium Value
user_009514,ID,North Andrewmouth,MG,2,2941.24,1470.62,10,2,1848.1,37,20.0,4.07,2992.71,5933.95,Medium Value
user_009540,WA,Leemouth,NI,1,1145.61,1145.61,9,1,1567.111111111111,26,11.11,3.25,1861.62,3007.23,Medium Value
user_009556,MP,Newtonview,TL,7,9444.52,1349.22,13,4,1888.3846153846155,49,30.77,6.0,4047.66,13492.18,High Value
user_008745,LA,Jeffreyborough,MH,5,4338.78,867.76,15,2,2099.266666666667,48,13.33,5.6,2429.73,6768.51,High Value
user_008776,NC,Crosbyton,SO,3,2884.4,961.47,10,1,2138.0,28,10.0,3.56,1711.42,4595.82,Medium Value
user_009062,KY,South Matthewtown,YE,6,3554.67,592.44,12,3,1903.75,47,25.0,5.19,1537.38,5092.05,High Value
user_009282,CT,Bradyhaven,AM,4,3539.88,884.97,15,4,1832.0,60,26.67,6.62,2929.25,6469.13,High Value
user_008360,CT,Port Michelle,ES,2,2682.77,1341.39,8,1,1583.625,19,12.5,2.94,1971.84,4654.61,Medium Value
user_008559,AR,West Debra,LS,4,4518.59,1129.65,10,2,1822.8,30,20.0,4.06,2293.19,6811.78,Medium Value
user_008738,NH,Sototown,MR,5,3487.31,697.46,15,2,1808.1333333333334,55,13.33,5.61,1956.38,5443.69,High Value
user_008798,TX,East Christina,GQ,5,5444.31,1088.86,15,4,2120.133333333333,51,26.67,6.6,3593.24,9037.55,High Value
user_009008,OH,Pierceside,LV,3,1963.79,654.6,5,1,1980.8,25,20.0,2.05,670.96,2634.75,Medium Value
user_009028,NV,Perkinstown,CO,10,7949.79,794.98,8,3,2102.25,25,37.5,3.95,1570.09,9519.88,Medium Value
user_009077,WA,Jorgeberg,SG,6,7149.92,1191.65,10,3,2195.1,36,30.0,4.57,2722.92,9872.84,Medium Value
user_009286,WV,Lake Kristinfurt,SR,7,8719.56,1245.65,6,1,1702.1666666666667,25,16.67,2.35,1463.64,10183.2,Medium Value
user_009391,GA,Port Eric,KI,5,6022.6,1204.52,12,1,1798.4166666666667,50,8.33,4.2,2529.49,8552.09,Medium Value
user_009650,PW,Lake Donaldchester,TZ,1,1020.34,1020.34,10,1,1532.0,32,10.0,3.56,1816.21,2836.55,Medium Value
user_009790,ND,Port Kimberlyport,MG,6,7584.25,1264.04,5,1,2466.6,27,20.0,2.05,1295.64,8879.89,Medium Value
user_009807,SD,East Melaniehaven,KH,7,6221.36,888.77,9,2,990.7777777777778,17,22.22,3.73,1657.56,7878.92,Medium Value
user_008217,IA,South Brendastad,VE,6,7780.69,1296.78,11,2,1465.0,37,18.18,4.37,2833.46,10614.15,Medium Value
user_008400,CT,South Tamara,SA,3,5765.37,1921.79,13,0,1795.3846153846155,40,0.0,3.98,3824.36,9589.73,Medium Value
user_008480,WY,Port Carrie,GR,7,5916.83,845.26,8,4,1918.5,30,50.0,4.46,1884.93,7801.76,Medium Value
user_008678,IL,Port Williamhaven,CD,4,8633.96,2158.49,12,1,1309.8333333333333,45,8.33,4.19,4522.04,13156.0,Medium Value
user_008931,TN,Khanfurt,HR,3,3952.03,1317.34,14,1,1799.0714285714287,43,7.14,4.79,3155.03,7107.06,Medium Value
user_009321,NJ,Cynthiaberg,GA,6,5442.73,907.12,9,3,1848.3333333333333,31,33.33,4.26,1932.17,7374.9,Medium Value
user_009338,WI,Port Danielfort,LV,6,6850.51,1141.75,14,2,1623.357142857143,39,14.29,5.28,3014.22,9864.73,High Value
user_008313,CA,South Jaystad,LB,4,5242.46,1310.62,7,1,1752.857142857143,29,14.29,2.66,1743.12,6985.58,Medium Value
user_008367,AR,North Joseph,UG,4,3433.22,858.31,12,3,1240.5,50,25.0,5.2,2231.61,5664.83,High Value
user_008442,PR,Patrickborough,CN,8,10369.84,1296.23,12,3,1970.4166666666667,41,25.0,5.18,3357.24,13727.08,High Value
user_008884,KY,Carloshaven,NG,7,8562.22,1223.17,5,2,1942.8,14,40.0,2.53,1547.31,10109.53,Medium Value
user_008915,SD,Lake Eddiestad,RS,5,5466.31,1093.26,15,3,2162.4,57,20.0,6.11,3339.91,8806.22,High Value
user_009014,HI,East Trevorfort,BZ,5,4716.02,943.2,16,1,1565.4375,54,6.25,5.41,2551.36,7267.38,High Value
user_009154,PR,Valeriechester,ZM,4,6174.3,1543.58,9,2,1281.6666666666667,40,22.22,3.78,2917.37,9091.67,Medium Value
user_009255,GA,Tranborough,BN,5,6162.79,1232.56,11,2,1644.2727272727273,40,18.18,4.38,2699.31,8862.1,Medium Value
user_009492,WY,West Thomas,NP,7,7893.69,1127.67,11,2,1679.5454545454545,36,18.18,4.37,2463.96,10357.65,Medium Value
user_009798,IN,Marcusstad,VC,4,4167.13,1041.78,5,0,2669.2,21,0.0,1.54,802.17,4969.3,Medium Value
user_009957,IL,West Annastad,AZ,6,5301.08,883.51,12,4,2039.25,45,33.33,5.69,2513.59,7814.67,High Value
user_009993,ID,Craigtown,BZ,2,1137.65,568.83,4,0,2100.5,15,0.0,1.23,349.83,1487.48,Medium Value
user_008482,NE,Hillview,BT,5,7213.17,1442.63,11,2,1817.090909090909,48,18.18,4.4,3173.79,10386.96,Medium Value
user_008518,PR,Kelleyfort,KP,6,5328.95,888.16,9,0,1407.111111111111,28,0.0,2.76,1225.66,6554.61,Medium Value
user_009063,CO,Lake Melissa,LB,2,1013.86,506.93,13,2,2387.846153846154,47,15.38,4.99,1264.79,2278.65,Medium Value
user_009083,MT,Ashleyview,MM,3,3291.45,1097.15,7,1,1617.2857142857142,20,14.29,2.64,1448.24,4739.69,Medium Value
user_009348,MT,Port Ruthhaven,CV,7,10834.32,1547.76,14,2,1758.4285714285713,43,14.29,5.29,4093.83,14928.15,High Value
user_009387,ME,Leslieborough,MA,8,9291.55,1161.44,12,4,1891.5833333333333,33,33.33,5.67,3292.68,12584.23,High Value
user_009442,MT,North Jessicabury,HU,3,904.0,301.33,6,1,2209.0,20,16.67,2.34,352.56,1256.56,Medium Value
user_009465,RI,Pamelaport,TL,3,1885.16,628.39,8,1,1547.375,15,12.5,2.93,920.59,2805.75,Medium Value
user_009843,ID,Cohenborough,CI,11,13633.25,1239.39,15,6,1749.0666666666666,50,40.0,7.6,4709.68,18342.93,High Value
user_009900,NJ,Lake Angelabury,TO,1,1281.25,1281.25,5,0,1803.2,19,0.0,1.54,986.56,2267.81,Medium Value
user_009925,KS,Kingfurt,MV,3,2366.66,788.89,8,0,1684.875,27,0.0,2.45,966.39,3333.05,Medium Value
user_008306,MI,New Cody,KR,6,10689.63,1781.6,8,2,1712.0,19,25.0,3.44,3064.35,13753.98,Medium Value
user_008336,ME,Sanchezmouth,CG,6,8530.04,1421.67,15,3,1919.2666666666667,51,20.0,6.1,4336.09,12866.13,High Value
user_008601,DE,Huntmouth,JP,3,4216.13,1405.38,7,1,1995.142857142857,22,14.29,2.64,1855.1,6071.23,Medium Value
user_008664,CT,New David,DM,8,11752.05,1469.01,10,3,2176.6,34,30.0,4.57,3356.69,15108.74,Medium Value
user_008808,MT,Robertsonshire,NP,5,6109.48,1221.9,17,1,1864.235294117647,52,5.88,5.7,3482.42,9591.9,High Value
user_008974,AZ,Dwayneview,AG,3,4129.66,1376.55,10,3,1500.1,43,30.0,4.59,3159.18,7288.84,Medium Value
user_008483,PW,North Kevinburgh,TO,6,4586.93,764.49,13,5,1733.923076923077,55,38.46,6.51,2488.41,7075.34,High Value
user_008486,VT,Lake Aaronchester,CA,5,5090.51,1018.1,6,1,1283.3333333333333,29,16.67,2.36,1201.36,6291.87,Medium Value
user_008701,UT,North Brandihaven,AD,5,3575.73,715.15,6,1,1787.6666666666667,24,16.67,2.35,840.3,4416.03,Medium Value
user_008744,WY,East Jasonshire,PW,4,3677.11,919.28,13,1,1822.5384615384614,51,7.69,4.5,2068.38,5745.49,Medium Value
user_008897,NM,Port Barbaramouth,LA,8,7947.17,993.4,12,4,1670.8333333333333,49,33.33,5.7,2831.19,10778.36,High Value
user_008967,PW,Williamhaven,NG,7,6636.31,948.04,12,2,2077.8333333333335,40,16.67,4.68,2218.41,8854.72,Medium Value
user_009189,MT,Garyport,CM,12,18031.18,1502.6,11,3,1448.6363636363637,32,27.27,4.86,3651.32,21682.5,Medium Value
user_009399,SD,Campbellshire,AF,4,3208.07,802.02,9,1,2136.777777777778,30,11.11,3.26,1307.29,4515.36,Medium Value
user_009415,ND,New Jamesbury,PK,8,6550.05,818.76,16,3,2197.5625,62,18.75,6.42,2628.22,9178.27,High Value
user_009697,CA,West Danashire,NZ,5,6547.48,1309.5,10,1,1856.5,42,10.0,3.58,2344.01,8891.49,Medium Value
user_009894,KS,South Kaylaville,GT,6,7033.74,1172.29,7,1,2091.4285714285716,27,14.29,2.65,1553.28,8587.02,Medium Value
user_008243,MT,New Matthewport,PK,3,2334.23,778.08,8,1,1817.0,27,12.5,2.95,1147.67,3481.9,Medium Value
user_008342,MN,Thomashaven,EC,1,895.72,895.72,8,0,1730.625,27,0.0,2.45,1097.26,1992.98,Medium Value
user_008623,MA,Josephtown,ZA,3,1690.92,563.64,15,2,1915.8666666666666,54,13.33,5.61,1581.01,3271.93,High Value
user_008628,LA,New Robert,GM,3,1586.35,528.78,6,0,1561.0,17,0.0,1.83,483.83,2070.18,Medium Value
user_008993,IL,Mirandatown,MC,10,10623.1,1062.31,15,4,1964.8666666666666,52,26.67,6.6,3505.62,14128.72,High Value
user_009264,AL,Lake Alexander,PW,7,7325.79,1046.54,14,4,1746.5,34,28.57,6.27,3280.9,10606.69,High Value
user_009269,MP,Port James,ZA,4,6395.0,1598.75,13,1,1402.6153846153845,43,7.69,4.49,3589.19,9984.19,Medium Value
user_009841,MI,West Isaac,VE,6,6810.42,1135.07,11,2,1893.6363636363637,37,18.18,4.37,2480.13,9290.55,Medium Value
user_008354,OR,North Mariefurt,BF,5,6221.37,1244.27,10,1,1774.5,33,10.0,3.57,2221.02,8442.39,Medium Value
user_008608,MO,West Sandra,NA,6,5832.05,972.01,8,2,2006.0,22,25.0,3.44,1671.86,7503.91,Medium Value
user_008627,MP,Monteshaven,TV,5,3877.46,775.49,12,2,2168.4166666666665,33,16.67,4.67,1810.77,5688.23,Medium Value
user_008663,NM,Lake Douglaschester,GW,2,2084.76,1042.38,8,1,2440.625,17,12.5,2.93,1527.09,3611.85,Medium Value
user_008870,NC,Hensonhaven,CU,2,1763.72,881.86,4,1,984.25,13,25.0,1.73,762.81,2526.53,Medium Value
user_009161,DE,East Alisha,ZW,11,18453.05,1677.55,9,3,1886.3333333333333,38,33.33,4.28,3589.96,22043.01,Medium Value
user_009857,LA,Mccoyport,GE,4,4946.02,1236.51,7,1,2291.285714285714,30,14.29,2.66,1644.56,6590.58,Medium Value
user_008281,NE,Hernandezview,BS,3,4212.15,1404.05,9,1,2304.5555555555557,33,11.11,3.27,2295.62,6507.77,Medium Value
user_008285,ID,North Williamfurt,RO,4,6166.71,1541.68,7,1,2235.4285714285716,39,14.29,2.68,2065.85,8232.56,Medium Value
user_008293,NV,Cruzburgh,VA,7,6901.84,985.98,11,4,1840.6363636363637,39,36.36,5.38,2652.29,9554.13,High Value
user_008361,NY,Masonfurt,BD,3,1268.01,422.67,13,2,1876.3846153846155,55,15.38,5.01,1058.79,2326.8,High Value
user_008385,FM,Portermouth,SB,6,8669.86,1444.98,10,0,1754.8,34,0.0,3.07,2218.04,10887.9,Medium Value
user_008617,SD,South Betty,VC,2,285.54,142.77,8,1,1766.75,28,12.5,2.96,211.3,496.84,Medium Value
user_008761,AZ,South Patrick,AU,6,5093.58,848.93,14,4,2007.642857142857,47,28.57,6.29,2669.88,7763.46,High Value
user_008862,GU,Claudiafurt,TJ,3,1182.03,394.01,11,1,2215.909090909091,38,9.09,3.88,764.38,1946.41,Medium Value
user_009053,NY,Josephton,KE,7,8620.3,1231.47,9,1,2009.888888888889,27,11.11,3.25,2001.14,10621.44,Medium Value
user_009382,WY,Williamfort,LT,12,14603.13,1216.93,7,4,1685.142857142857,19,57.14,4.14,2519.05,17122.18,Medium Value
user_009662,IL,Rosariostad,PW,5,5024.79,1004.96,7,1,1529.2857142857142,25,14.29,2.65,1331.57,6356.36,Medium Value
user_009673,MO,Diazview,BN,4,4302.37,1075.59,7,2,1995.142857142857,29,28.57,3.16,1699.43,6001.8,Medium Value
user_009814,NC,Smithview,LR,5,6302.27,1260.45,12,2,1824.25,34,16.67,4.67,2943.15,9245.42,Medium Value
user_009960,VT,East Sheriland,MW,2,422.68,211.34,5,2,792.6,11,40.0,2.52,266.29,688.97,Medium Value
user_009963,GU,Teresafurt,DK,11,10539.71,958.16,19,7,2106.4736842105262,66,36.84,9.33,4469.82,15009.53,High Value
user_009982,ME,Jeremiahmouth,PE,5,5693.82,1138.76,11,4,2079.7272727272725,28,36.36,5.36,3051.88,8745.7,High Value
user_008324,AL,East Jeremyshire,BE,,,,10,0,1706.8,29,0.0,3.06,0.0,0.0,Low Value
user_008386,ND,West Antonioton,AZ,8,5390.89,673.86,8,3,2161.0,22,37.5,3.94,1327.5,6718.39,Medium Value
user_008677,TN,Thomasfurt,US,4,4890.16,1222.54,13,2,1695.923076923077,44,15.38,4.99,3050.24,7940.4,Medium Value
user_008786,AL,Hudsonhaven,ME,3,1826.77,608.92,9,2,1458.6666666666667,27,22.22,3.75,1141.73,2968.5,Medium Value
user_008871,FM,Fergusonfort,MX,2,2685.45,1342.73,13,1,1890.1538461538462,42,7.69,4.48,3007.72,5693.17,Medium Value
user_009534,NJ,Port Jenniferchester,KE,3,2727.4,909.13,11,0,2033.1818181818182,46,0.0,3.39,1540.98,4268.38,Medium Value
user_009712,TN,Bryanburgh,CZ,8,8489.17,1061.15,10,1,1759.2,27,10.0,3.55,1883.54,10372.71,Medium Value
user_008226,AS,Millermouth,ID,4,3409.59,852.4,9,2,1206.5555555555557,30,22.22,3.76,1602.51,5012.1,Medium Value
user_008242,WI,Curtismouth,CI,1,46.31,46.31,8,0,2010.625,33,0.0,2.47,57.19,103.5,Low Value
user_008592,VA,Lake Shannonfurt,CI,7,7529.19,1075.6,13,4,1737.2307692307693,45,30.77,5.99,3221.42,10750.61,High Value
user_008733,VI,Melissachester,FJ,4,4450.96,1112.74,12,0,1896.6666666666667,47,0.0,3.69,2053.01,6503.97,Medium Value
user_008943,AR,Angelatown,KI,4,4680.94,1170.24,6,2,1459.1666666666667,11,33.33,2.82,1650.04,6330.98,Medium Value
user_009241,MN,Sanchezburgh,MT,6,5874.34,979.06,11,2,1977.2727272727273,38,18.18,4.38,2144.14,8018.48,Medium Value
user_009279,SD,Shannonberg,NI,7,5101.81,728.83,8,3,2026.5,30,37.5,3.96,1443.08,6544.89,Medium Value
user_009293,MI,Gambleland,ST,5,6919.08,1383.82,11,3,1354.3636363636363,43,27.27,4.89,3383.44,10302.52,Medium Value
user_009402,OR,New Emilyshire,RO,9,6948.97,772.11,10,5,1434.7,35,50.0,5.57,2150.33,9099.3,High Value
user_009498,MS,Mcdonaldfurt,TJ,6,7736.54,1289.42,12,4,1632.5833333333333,37,33.33,5.67,3655.51,11392.05,High Value
user_009563,TN,North Rebecca,JO,4,5747.04,1436.76,7,2,1695.7142857142858,30,28.57,3.16,2270.08,8017.12,Medium Value
user_009741,NC,Zacharyview,EE,4,3718.6,929.65,14,1,1615.642857142857,53,7.14,4.81,2235.81,5954.41,Medium Value
user_009958,CA,Kingbury,LK,3,1156.9,385.63,11,1,2198.090909090909,43,9.09,3.89,750.05,1906.95,Medium Value
user_008283,CA,Lake Victorfurt,BY,7,9291.77,1327.4,12,4,1742.1666666666667,47,33.33,5.69,3776.45,13068.22,High Value
user_008394,MT,North Thomas,IN,3,3656.99,1219.0,6,0,1964.3333333333333,36,0.0,1.87,1139.77,4796.76,Medium Value
user_008430,AL,Lake Benjaminborough,BF,3,3378.23,1126.08,10,2,1897.5,34,20.0,4.07,2291.57,5669.8,Medium Value
user_008562,DE,Gregorymouth,PK,6,4612.35,768.72,12,3,1883.3333333333333,39,25.0,5.18,1990.98,6603.33,High Value
user_008570,FL,Lake Nicoleberg,SM,5,6204.36,1240.87,11,2,2292.6363636363635,34,18.18,4.37,2711.3,8915.66,Medium Value
user_008783,WV,East Duaneville,CU,7,8059.2,1151.31,7,1,2260.714285714286,23,14.29,2.65,1525.49,9584.69,Medium Value
user_008784,WI,Kristifort,DE,8,7130.29,891.29,11,4,1745.0,33,36.36,5.37,2393.11,9523.4,High Value
user_009147,WV,New Warren,JP,7,10177.86,1453.98,11,2,1863.6363636363637,34,18.18,4.37,3176.95,13354.81,Medium Value
user_009162,ID,Port Vanessaberg,IQ,4,4100.16,1025.04,10,1,1262.0,29,10.0,3.56,1824.57,5924.73,Medium Value
user_009809,OK,Anthonyside,AT,2,1516.8,758.4,12,1,1957.5833333333333,52,8.33,4.2,1592.64,3109.44,Medium Value
user_008259,KS,Lake Bradley,ID,6,5156.79,859.47,8,3,1824.375,26,37.5,3.95,1697.45,6854.24,Medium Value
user_008520,TN,New Oliviabury,VN,6,4068.84,678.14,8,3,1952.0,36,37.5,3.97,1346.11,5414.95,Medium Value
user_008541,MT,Andersontown,SO,1,1096.85,1096.85,7,0,2154.5714285714284,22,0.0,2.14,1173.63,2270.48,Medium Value
user_008612,MI,East Joshuaborough,AU,7,8736.16,1248.02,13,3,1718.7692307692307,41,23.08,5.48,3419.57,12155.73,High Value
user_008624,CO,Youngberg,TG,4,2736.51,684.13,6,1,1790.0,31,16.67,2.36,807.27,3543.78,Medium Value
user_008968,MD,Smithburgh,BD,2,1180.4,590.2,8,1,2277.875,35,12.5,2.97,876.45,2056.85,Medium Value
user_009039,TX,Kathleenport,DM,3,4951.35,1650.45,8,1,1729.5,39,12.5,2.98,2459.17,7410.52,Medium Value
user_009125,MT,Port Samuel,ME,5,7320.86,1464.17,9,2,1536.111111111111,28,22.22,3.76,2752.64,10073.5,Medium Value
user_009139,IA,East Chris,CL,8,8426.96,1053.37,13,6,1644.6153846153845,55,46.15,7.01,3692.06,12119.02,High Value
user_009141,AL,Cathyport,SK,9,8900.78,988.98,14,3,1739.0,50,21.43,5.8,2868.04,11768.82,High Value
user_009256,IL,Chavezborough,MA,5,9276.08,1855.22,12,2,1556.1666666666667,42,16.67,4.68,4341.21,13617.29,Medium Value
user_009724,WY,Port Daniel,VA,4,5589.4,1397.35,3,0,1121.0,6,0.0,0.91,635.79,6225.19,Medium Value
user_008300,SD,Wadehaven,US,2,3835.45,1917.73,8,0,1484.25,26,0.0,2.45,2349.22,6184.67,Medium Value
user_008494,UT,Jenniferstad,PY,7,6005.43,857.92,10,3,1719.7,35,30.0,4.57,1960.35,7965.78,Medium Value
